Hepatobiliary disorders,Metabolism and nutrition disorders,Product issues,Eye disorders,Investigations,Musculoskeletal and connective tissue disorders,Gastrointestinal disorders,Social circumstances,Immune system disorders,Reproductive system and breast disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",General disorders and administration site conditions,Endocrine disorders,Surgical and medical procedures,Vascular disorders,Blood and lymphatic system disorders,Skin and subcutaneous tissue disorders,"Congenital, familial and genetic disorders",Infections and infestations,"Respiratory, thoracic and mediastinal disorders",Psychiatric disorders,Renal and urinary disorders,"Pregnancy, puerperium and perinatal conditions",Ear and labyrinth disorders,Cardiac disorders,Nervous system disorders,"Injury, poisoning and procedural complications",standardised_smiles,Identifier
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,N=c1ncn(C2CC(O)C(CO)O2)c(O)n1,[77]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,N=c1ncn(C2OC(CO)C(O)C2O)c(O)n1,[229]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,N=c1nnc(-c2cccc(Cl)c2Cl)c(N)[nH]1,[728]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,[1026]
0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,[525]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NC(C(O)=NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,[386]
1,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NC(CO)(CO)CO,[1274]
0,1.0,0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,[134]
0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,[135]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,[774]
0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,NC(Cc1ccc(O[PH](=O)(=O)O)c(CO)c1)C(=O)O,[1349]
0,1.0,0,1.0,1.0,1.0,1.0,1,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,NC12CC3CC(CC(C3)C1)C2,[265]
1,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,NC1CC1c1ccccc1,[1133]
0,0.0,0,0.0,0.0,1.0,0.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1.0,1.0,1.0,NC1CON=C1O,[67]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,[1158]
1,0.0,0,1.0,1.0,0.0,1.0,0,0,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,NCC(=O)CCC(=O)O,[24]
0,1.0,0,1.0,0.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,NCC(=O)O,[114]
1,1.0,0,1.0,1.0,1.0,1.0,1,0,1,1.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NCC(CC(=O)O)c1ccc(Cl)cc1,[308]
0,1.0,0,1.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,NCC(O)c1ccc(O)c(O)c1,[147]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NCC1(CC(=O)O)CCCCC1,[617]
0,0.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,NCC1CCC(C(=O)O)CC1,[1132]
0,0.0,0,1.0,0.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,[874]
0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,[933]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1.0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,[1119]
0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1.0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,[128]
0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1.0,NCCC(=O)C(O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,[271]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,NCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,[928]
0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NCCCC(=O)O,[19]
0,1.0,0,0.0,0.0,0.0,1.0,0,0,0,1.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,NCCCC(N)(C(=O)O)C(F)F,[214]
0,1.0,0,1.0,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1.0,NCCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,[258]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,[743]
1,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,0.0,NCCCCC1N=C(O)C(Cc2c[nH]c3ccccc23)N=C(O)[C@H](c2ccccc2)N=C(O)[C@@H]2C[C@@H](OC(O)=NCCN)CN2C(=O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(OCc3ccccc3)cc2)N=C1O,[897]
0,0.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NCCCCCC(=O)O,[80]
0,1.0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,1.0,1.0,0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,NCCCNCCS[PH](=O)(=O)O,[270]
0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,NCCNCCNCCN,[1143]
1,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,0.0,NCCNCCNCCNCCN,[0]
0,0.0,0,1.0,1.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,NCCO,[97]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,NCCS,[1228]
0,0.0,0,0.0,1.0,0.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,NCCc1ccc(O)c(O)c1,[94]
0,1.0,0,0.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,0.0,NCCc1cnc[nH]1,[122]
0,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,NCc1ccc(S(N)(=O)=O)cc1,[757]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,NN=c1[nH]ncc2ccccc12,[662]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,NNC(=O)c1ccncc1,[705]
1,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,NNCCc1ccccc1,[674]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NS(=O)(=O)Cc1noc2ccccc12,[1187]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,[615]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,NS(=O)(=O)c1cc(C2(O)N=C(O)c3ccccc32)ccc1Cl,[422]
1,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,0.0,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,[490]
0,1.0,0,0.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,[313]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,0.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,[666]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,[417]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,[663]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,[488]
0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,[827]
0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,[591]
0,0.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,1,1.0,0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,[290]
0,0.0,0,0.0,0.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,Nc1ccc(C(=O)NCC(=O)O)cc1,[273]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,0,1.0,0.0,1.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,Nc1ccc(C(=O)O)c(O)c1,[925]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1ccc(O)c(C(=O)O)c1,[781]
1,1.0,0,0.0,0.0,1.0,1.0,1,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,"[1054, 1055]"
0,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,[474]
0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,Nc1ccc(S(N)(=O)=O)cc1,[1076]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1cccc2c1C(=O)N(C1CCC(O)=NC1=O)C2=O,[682]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1cccc2c1CN(C1CCC(O)=NC1=O)C2=O,[567]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,[206]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,[881]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,[582]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1nc(F)nc2c1ncn2C1OC(CO[PH](=O)(=O)O)C(O)C1O,[583]
0,0.0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,[36]
1,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,Nc1ncnc2c1ncn2CCOC[PH](=O)(=O)O,[453]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,O=C(C(O)C(O)C(O)O)[C@H](O)CO,[1302]
0,1.0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,O=C(C(O)C(O)CO)[C@H](O)CO[C@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,[786]
0,1.0,0,0.0,1.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,O=C(C(O)CO)C(O)C(O)CO,[33]
0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,[980]
0,1.0,0,1.0,1.0,1.0,0.0,0,1,1,0.0,1.0,1.0,1,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,[524]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[649]
0,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,[898]
0,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(CO)N(CCO)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,[693]
0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,O=C(Cc1ccccc1)C(O)O,[722]
1,1.0,0,0.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(N=c1c(Cl)c[nH]cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,[1310]
1,0.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,[339]
0,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,[824]
0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,0.0,O=C(O)C(S)C(S)C(=O)O,[173]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,O=C(O)C1(C(=O)O)CCC1,[1236]
0,0.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,O=C(O)C1C[C@@H](C2CCCCC2)CN1,[204]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(O)C1C[C@@H](C2CCCCC2)CN1C(=O)C[PH]([O-])([O-])CCCCC1=C[CH+][CH+]C=C1,[1157]
0,0.0,0,0.0,1.0,0.0,1.0,0,1,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,O=C(O)C1OC=C[C@@H](O)[C@@H]1O,[38]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,O=C(O)C1O[C@@H](O[C@H]2[C@H](O)[C@@H](NS(=O)(=O)O)[C@@H](O)O[C@@H]2COS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,[1287]
1,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,O=C(O)CC(O)(CC(=O)O)C(=O)O,[58]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,O=C(O)CC(S)C(=O)O,[1212]
0,0.0,0,1.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,O=C(O)CCCCCCCC(=O)O,[299]
0,0.0,0,1.0,0.0,0.0,1.0,0,1,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,[321]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(O)CCCO,[292]
1,1.0,0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,[1420]
0,1.0,0,0.0,1.0,0.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,O=C(O)CCCc1ccccc1,[957]
1,1.0,0,0.0,1.0,1.0,1.0,0,0,1,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,[885]
0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0.0,1.0,0.0,1,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(O)CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)O)O[C@@H]8CSCCC(=O)O)O[C@@H]7CSCCC(=O)O)O[C@@H]6CSCCC(=O)O)O[C@@H]5CSCCC(=O)O)O[C@@H]4CSCCC(=O)O)O[C@@H]3CSCCC(=O)O,[393]
1,1.0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1.0,0.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O,[165]
1,1.0,0,1.0,1.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,[915]
0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,[1226]
0,0.0,0,0.0,0.0,0.0,1.0,0,1,0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,"[226, 494, 843]"
